ref_area.label,indicator.label,source.label,sex.label,time,obs_value,obs_status.label,note_indicator.label,note_source.label
Bolivia,Mean weekly hours usually worked per employed person by sex,BOL - HIES - Encuesta de Hogares,Sex: Male,2006,47.4931,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Bolivia,Mean weekly hours usually worked per employed person by sex,BOL - HIES - Encuesta de Hogares,Sex: Female,2006,42.6523,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Bolivia,Mean weekly hours usually worked per employed person by sex,BOL - HIES - Encuesta de Hogares,Sex: Total,2007,46.0385,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Bolivia,Mean weekly hours usually worked per employed person by sex,BOL - HIES - Encuesta de Hogares,Sex: Male,2007,48.7146,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Bolivia,Mean weekly hours usually worked per employed person by sex,BOL - HIES - Encuesta de Hogares,Sex: Female,2007,42.7831,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Bolivia,Mean weekly hours usually worked per employed person by sex,BOL - HIES - Encuesta de Hogares,Sex: Total,2008,45.9847,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Bolivia,Mean weekly hours usually worked per employed person by sex,BOL - HIES - Encuesta de Hogares,Sex: Male,2008,48.7065,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Bolivia,Mean weekly hours usually worked per employed person by sex,BOL - HIES - Encuesta de Hogares,Sex: Female,2008,42.6682,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Bolivia,Mean weekly hours usually worked per employed person by sex,BOL - HIES - Encuesta de Hogares,Sex: Total,2009,45.0507,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Bolivia,Mean weekly hours usually worked per employed person by sex,BOL - HIES - Encuesta de Hogares,Sex: Male,2009,48.0351,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Bolivia,Mean weekly hours usually worked per employed person by sex,BOL - HIES - Encuesta de Hogares,Sex: Female,2009,41.359,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Bolivia,Mean weekly hours usually worked per employed person by sex,BOL - HIES - Encuesta de Hogares,Sex: Total,2011,45.4211,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Bolivia,Mean weekly hours usually worked per employed person by sex,BOL - HIES - Encuesta de Hogares,Sex: Male,2011,48.3084,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Bolivia,Mean weekly hours usually worked per employed person by sex,BOL - HIES - Encuesta de Hogares,Sex: Female,2011,41.7651,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Bolivia,Mean weekly hours usually worked per employed person by sex,BOL - HIES - Encuesta de Hogares,Sex: Total,2012,46.2234,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Bolivia,Mean weekly hours usually worked per employed person by sex,BOL - HIES - Encuesta de Hogares,Sex: Male,2012,48.6585,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Bolivia,Mean weekly hours usually worked per employed person by sex,BOL - HIES - Encuesta de Hogares,Sex: Female,2012,43.1158,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Bolivia,Mean weekly hours usually worked per employed person by sex,BOL - HIES - Encuesta de Hogares,Sex: Total,2014,45.4175,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Bolivia,Mean weekly hours usually worked per employed person by sex,BOL - HIES - Encuesta de Hogares,Sex: Male,2014,48.1622,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Bolivia,Mean weekly hours usually worked per employed person by sex,BOL - HIES - Encuesta de Hogares,Sex: Female,2014,41.9102,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Bolivia,Mean weekly hours usually worked per employed person by sex,BOL - HIES - Encuesta de Hogares,Sex: Total,2015,46.2674,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Bolivia,Mean weekly hours usually worked per employed person by sex,BOL - HIES - Encuesta de Hogares,Sex: Male,2015,48.953,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Bolivia,Mean weekly hours usually worked per employed person by sex,BOL - HIES - Encuesta de Hogares,Sex: Female,2015,42.4995,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Brazil,Mean weekly hours usually worked per employed person by sex,BRA - HS - Pesquisa Nacional por Amostra de Domicílios Contínua,Sex: Total,2012,40.2593,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Brazil,Mean weekly hours usually worked per employed person by sex,BRA - HS - Pesquisa Nacional por Amostra de Domicílios Contínua,Sex: Male,2012,42.7164,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Brazil,Mean weekly hours usually worked per employed person by sex,BRA - HS - Pesquisa Nacional por Amostra de Domicílios Contínua,Sex: Female,2012,36.9327,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Brazil,Mean weekly hours usually worked per employed person by sex,BRA - HS - Pesquisa Nacional por Amostra de Domicílios Contínua,Sex: Total,2013,40.0001,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Brazil,Mean weekly hours usually worked per employed person by sex,BRA - HS - Pesquisa Nacional por Amostra de Domicílios Contínua,Sex: Male,2013,42.3348,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Brazil,Mean weekly hours usually worked per employed person by sex,BRA - HS - Pesquisa Nacional por Amostra de Domicílios Contínua,Sex: Female,2013,36.8442,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Brazil,Mean weekly hours usually worked per employed person by sex,BRA - HS - Pesquisa Nacional por Amostra de Domicílios Contínua,Sex: Total,2014,39.7224,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Brazil,Mean weekly hours usually worked per employed person by sex,BRA - HS - Pesquisa Nacional por Amostra de Domicílios Contínua,Sex: Male,2014,41.8835,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Brazil,Mean weekly hours usually worked per employed person by sex,BRA - HS - Pesquisa Nacional por Amostra de Domicílios Contínua,Sex: Female,2014,36.8307,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Brazil,Mean weekly hours usually worked per employed person by sex,BRA - HS - Pesquisa Nacional por Amostra de Domicílios Contínua,Sex: Total,2015,39.3269,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Brazil,Mean weekly hours usually worked per employed person by sex,BRA - HS - Pesquisa Nacional por Amostra de Domicílios Contínua,Sex: Male,2015,41.4626,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Brazil,Mean weekly hours usually worked per employed person by sex,BRA - HS - Pesquisa Nacional por Amostra de Domicílios Contínua,Sex: Female,2015,36.4872,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Brazil,Mean weekly hours usually worked per employed person by sex,BRA - HS - Pesquisa Nacional por Amostra de Domicílios Contínua,Sex: Total,2016,39.1968,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Brazil,Mean weekly hours usually worked per employed person by sex,BRA - HS - Pesquisa Nacional por Amostra de Domicílios Contínua,Sex: Male,2016,41.0957,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Brazil,Mean weekly hours usually worked per employed person by sex,BRA - HS - Pesquisa Nacional por Amostra de Domicílios Contínua,Sex: Female,2016,36.6589,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Brazil,Mean weekly hours usually worked per employed person by sex,BRA - HS - Pesquisa Nacional por Amostra de Domicílios Contínua,Sex: Total,2017,39.0261,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Brazil,Mean weekly hours usually worked per employed person by sex,BRA - HS - Pesquisa Nacional por Amostra de Domicílios Contínua,Sex: Male,2017,41.0192,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Brazil,Mean weekly hours usually worked per employed person by sex,BRA - HS - Pesquisa Nacional por Amostra de Domicílios Contínua,Sex: Female,2017,36.4269,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Brazil,Mean weekly hours usually worked per employed person by sex,BRA - HS - Pesquisa Nacional por Amostra de Domicílios Contínua,Sex: Total,2018,38.8834,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Brazil,Mean weekly hours usually worked per employed person by sex,BRA - HS - Pesquisa Nacional por Amostra de Domicílios Contínua,Sex: Male,2018,40.9571,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Brazil,Mean weekly hours usually worked per employed person by sex,BRA - HS - Pesquisa Nacional por Amostra de Domicílios Contínua,Sex: Female,2018,36.2107,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Brazil,Mean weekly hours usually worked per employed person by sex,BRA - HS - Pesquisa Nacional por Amostra de Domicílios Contínua,Sex: Total,2019,38.9041,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Brazil,Mean weekly hours usually worked per employed person by sex,BRA - HS - Pesquisa Nacional por Amostra de Domicílios Contínua,Sex: Male,2019,40.9801,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Brazil,Mean weekly hours usually worked per employed person by sex,BRA - HS - Pesquisa Nacional por Amostra de Domicílios Contínua,Sex: Female,2019,36.2532,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Brazil,Mean weekly hours usually worked per employed person by sex,BRA - HS - Pesquisa Nacional por Amostra de Domicílios,Sex: Total,2001,41.4098,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Brazil,Mean weekly hours usually worked per employed person by sex,BRA - HS - Pesquisa Nacional por Amostra de Domicílios,Sex: Male,2001,45.0472,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Brazil,Mean weekly hours usually worked per employed person by sex,BRA - HS - Pesquisa Nacional por Amostra de Domicílios,Sex: Female,2001,36.1486,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Brazil,Mean weekly hours usually worked per employed person by sex,BRA - HS - Pesquisa Nacional por Amostra de Domicílios,Sex: Total,2002,40.8023,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Brazil,Mean weekly hours usually worked per employed person by sex,BRA - HS - Pesquisa Nacional por Amostra de Domicílios,Sex: Male,2002,44.5604,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Brazil,Mean weekly hours usually worked per employed person by sex,BRA - HS - Pesquisa Nacional por Amostra de Domicílios,Sex: Female,2002,35.5019,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Brazil,Mean weekly hours usually worked per employed person by sex,BRA - HS - Pesquisa Nacional por Amostra de Domicílios,Sex: Total,2003,40.5968,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Brazil,Mean weekly hours usually worked per employed person by sex,BRA - HS - Pesquisa Nacional por Amostra de Domicílios,Sex: Male,2003,44.2667,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
